,time,num_nodes,num_edges,Degree mean,Degree std,Top10Degree mean,Top10Degree std,Top10 Degree mean ratio,DCmean,DCstd,clustermean,clusterstd,modularity,transitivity,eig_mean,eig_std,closenessmean,closenessstd,Components_cnt,giant_com_ratio,token,core_cnt,core_ratio,avg_core_neighbor,relative_degree,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
221,2022-02-16,496,528,2.129032258,4.521495671,24.5,21.78302091,11.50757576,0.004301075,0.009134335,0.0048691540000000005,0.056758776,0.796186295,0.002652051,0.016325367,0.041870586,0.113288023,0.064043778,44,0.776209677,AAVE,1,0.0020161289999999998,85.0,0.004301075268817204,496.0,1384.0,79541.0,97783.0,322.0,43613.0,89369.0,81.0,9580.0,106404.0,99099.0,90111.0,83902.0,1977.0,21.0,14768.0,133.0,53105.0,411.0,4.0,63816.0,580.0,87339.0,2834.0,27.0,92694.0,21430.0,167.0,1645060325.0,2139410043.1650612,0.946784688151,0.7981193894480001,2746201243.388144,2319612112.2107553,2314989339.2935786,2900555192.49316,0.0,0.0,0.936916749965,92.61993511952801,47.89079984406178,78.07663874743399,40.37092742426375,0.0038950372197636657,171.637577711759,-60.22381981225495,-24.43078125449573,171.586421088107,0.00385484305024335,0.05403857244531,151.069072979386,171.586421088107,0.0017233407480000001,13515940.667822452,10851513.856805678,7245809.227123841,12464694.921049848,13515940.667822452,8686653.282090884,13515940.667822452,13515940.667822452,13515940.667822452,7703972.976558591,10386648.660977297,13515940.667822452,77.9043432566,15464378.093428003,15999056.811722703,15999997.09299707,14990667.999447813,15973457.454162667,15999951.894224476,13579455.62056364,15786645.065207094,15999998.75289848,15999960.558794117,15999605.237578304,15984959.50177997,15851058.964946719,15537928.88712526,11530976.63454918,14237909.846081074,15098578.82832594,7450525.923623294,15999980.027348427,15999881.337009469,15993740.479833597,15226215.200715452,15603012.329271654,12054519.235568479,15902631.529187249,14501998.400501817,13845738.963655561,15802724.054137213,15401797.85760641,16000000.0,13487660.279040264,646.0,0.007476851852,709.0,172748.98734653226,29650217.74031811,303.4607129950089,52085.261709146645,14.16480232,2431.212358970704,11.049773989997,0.05542728608105274,0.06165825776419656
222,2022-02-17,544,592,2.176470588,4.580175639,26.6,22.01110831,12.22162162,0.004008233,0.008434946,0.00692402,0.076840723,0.800408887,0.00093882,0.014999372,0.040202302999999995,0.120132246,0.064627145,42,0.795955882,AAVE,3,0.005514705999999999,50.66666667,0.004008233127505146,544.0,1382.0,79586.0,97834.0,327.0,43636.0,89419.0,82.0,9583.0,106459.0,99151.0,90161.0,83948.0,1976.0,22.0,14775.0,133.0,53139.0,417.0,4.0,62198.0,541.0,87135.0,2617.0,27.0,92203.0,19906.0,161.0,1645146525.0,1910978971.7649786,0.885305315112,0.746651613798,2452026696.044112,2071340353.358527,2067998077.5263765,2769696119.7316613,0.0,0.0,0.936987575247,115.569256857491,42.871814054114026,97.46916760246599,36.157366959752345,0.0037737398903226883,153.25166850275698,-65.8458631301484,-34.17800208051936,171.637577711759,0.00389503721976366,0.0546524854598858,150.862537619287,171.637577711759,0.001724546753,13522411.302529287,10857940.675574921,7323624.365126165,12469547.57775182,13522411.302529287,8690395.204459637,13522411.302529287,13522411.302529287,13522411.302529287,7664365.647645102,10394633.86157822,13522411.302529287,77.9346723609,15464246.248086197,15999056.475998838,15999997.091750097,14991801.20395825,15973438.565367479,15999951.881900921,13569037.261257205,15786500.709415367,15999998.752651507,15999960.546470568,15999604.966270939,15984955.1259761,15850963.455442205,15537834.703583362,11616029.161469197,14213409.939976946,15101095.184910204,7438019.370049522,15999976.678679364,15999865.740776958,15992707.774793781,15201191.408090293,15589551.791652124,12046831.263339898,15893140.928443292,14445126.901813151,13820532.185361704,15802610.78128501,15401980.018404191,16000000.0,13494130.913747104,716.0,0.008287037036999999,778.0,138445.12316739775,21216946.121473398,237.6910204459878,36426.54547147056,20.99392492,3217.354022411609,11.019622722026,0.056008572370369214,0.0641278461752261
223,2022-02-18,495,559,2.258585859,4.7765666630000005,27.0,21.39574205,11.95438283,0.004572036,0.009669163,0.0018595220000000002,0.022628912999999997,0.7664257990000001,0.0018930429999999999,0.017333492,0.041511846,0.135349585,0.065144247,34,0.836363636,AAVE,5,0.01010101,39.2,0.00457203615098352,495.0,1377.0,79630.0,97880.0,326.0,43668.0,89463.0,83.0,9591.0,106510.0,99198.0,90207.0,83992.0,1970.0,21.0,14783.0,134.0,53168.0,420.0,4.0,61547.0,529.0,87061.0,2546.0,27.0,92012.0,19369.0,159.0,1645233152.0,1815381828.128905,0.8545548428219999,0.720721316267,2332350447.154768,1971187628.0040548,1967076423.928461,2729316282.910067,0.0,0.0,0.9368177193680001,46.868354526263,41.48859041771126,39.528208691536996,34.990980095749144,0.0036402732074482117,145.771902947173,-66.92182753333776,-31.098150531908484,153.25166850275698,0.00377373989032269,0.0530652891478716,134.88951568696,153.25166850275698,0.001724893165,13522488.697507637,10857489.83144112,7320830.970585644,12453578.442937603,13522488.697507637,8683071.559525007,13522488.697507637,13522488.697507637,13522488.697507637,7793240.031777142,10395187.865028463,13522488.697507637,77.83486526840001,15463623.897264592,15999056.362430885,15999997.089932574,14989083.509881074,15973432.102036007,15999951.856068717,13569742.568819433,15786359.496117977,15999998.752040967,15999960.544639833,15999604.918715125,15984945.209246373,15850825.48271335,15537147.14957373,11516378.42085459,14212480.711235795,15103616.338254193,7441677.987640903,15999975.09236272,15999857.812863858,15992245.381062718,15192964.734160861,15584580.199822312,12034906.631559938,15889372.281396303,14425593.927162971,13807825.102100939,15802439.631413443,15402633.913417725,16000000.0,13494208.308725446,726.0,0.008402777778,773.0,341381.73105766537,49763864.5676759,522.0474280319326,76099.84701289216,38.68,5638.457205996651,11.011689403283999,0.05610398123623452,0.06264205096259769
224,2022-02-19,518,532,2.054054054,5.343968651,26.9,29.35775499,13.09605263,0.003973025,0.010336496,0.002584163,0.046287297000000005,0.80550766,0.000377691,0.016449227,0.040781559,0.117253575,0.06488859999999999,49,0.78957529,AAVE,1,0.0019305020000000002,33.25,0.003973025249620995,518.0,1374.0,79690.0,97948.0,326.0,43689.0,89529.0,82.0,9586.0,106583.0,99267.0,90272.0,84058.0,1969.0,21.0,14784.0,134.0,53195.0,421.0,4.0,61603.0,527.0,87129.0,2543.0,26.0,92082.0,19391.0,158.0,1645319653.0,1817174117.3570786,0.860683533886,0.7258924332009999,2335593307.977088,1973938771.574381,1969817525.893588,2713649344.9949756,0.0,0.0,0.936952353928,71.767543879296,41.67389076563227,60.528074490082,35.147369245297874,0.003640637269088208,145.974581748568,-65.3117421805306,-26.86803468822411,145.771902947173,0.00364027320744821,0.0523470913491325,128.753665780247,145.771902947173,0.0017265157039999999,13522530.567806331,10856889.458869273,7254000.264820279,12448565.329593109,13522530.567806331,8699116.188963791,13522530.567806331,13522530.567806331,13522530.567806331,7639094.348021657,10393126.309218433,13522530.567806331,77.80353331,15463353.007109705,15999055.53566119,15999997.085704766,14991237.662847545,15973406.442592641,15999951.852254001,13575997.161579225,15786170.25326033,15999998.74881316,15999960.52530422,15999604.794550646,15984925.883614209,15850714.087545294,15537132.50486326,11608194.425412336,14222766.074334845,15106572.993435686,7482330.734776419,15999975.109952863,15999857.87185784,15992248.304514075,15192943.206602044,15584403.553425368,12038839.843603237,15889407.454382703,14427568.976134332,13824750.045513982,15802423.390631732,15403020.860343738,16000000.0,13494250.179024149,597.0,0.006909722221999999,645.0,222942.0032390973,32543865.677015107,412.92935570239274,60277.189990362436,7.0,1021.822072239976,10.989464950125,0.05608187400474229,0.06208267783096294
225,2022-02-20,545,596,2.187155963,4.759454618,28.9,20.861714000000003,13.21350671,0.004020507,0.008748997,0.000823461,0.010588509,0.799837282,0.00087349,0.014973133000000001,0.040169994,0.125784644,0.058316339,36,0.842201835,AAVE,11,0.020183486,27.45454545,0.0040205072854830005,545.0,1372.0,79702.0,97967.0,327.0,43683.0,89546.0,83.0,9579.0,106608.0,99287.0,90290.0,84079.0,1971.0,21.0,14779.0,133.0,53190.0,420.0,4.0,60785.0,504.0,86611.0,2438.0,25.0,91679.0,18608.0,154.0,1645405839.0,1719133928.0442827,0.8317801689550001,0.701538311135,2212360166.585888,1869794202.0866218,1865944239.6170657,2659789508.285592,0.0,0.0,0.937008783601,297.332972900423,40.013041891352465,250.77596153249297,33.74771710066718,0.0035866845921503658,138.27251041161801,-68.75172861741041,-18.983380543971123,145.974581748568,0.0036406372690882,0.0529354632404228,128.91651397048798,145.974581748568,0.001727232703,13522967.323028255,10857615.43702867,7213741.162156294,12432940.740908375,13522967.323028255,8695895.42238462,13522967.323028255,13522967.323028255,13522967.323028255,7630916.767051451,10393654.381655222,13522967.323028255,77.7058796307,15463277.55071419,15999054.690082975,15999997.083167493,14992140.537619013,15973394.25891238,15999951.83801672,13589044.755704261,15786115.188061237,15999998.74727588,15999960.521066943,15999604.946087424,15984916.27028093,15850681.72833855,15537554.634839084,11606465.643465562,14210601.829929972,15105530.879788266,7478854.665074808,15999972.137011485,15999820.029391346,15991667.523603793,15176612.940760905,15577233.901059704,11966330.46173288,15883916.433664003,14397069.698952746,13822539.633698799,15802498.96742824,15403680.718827462,16000000.0,13494686.934246074,647.0,0.007488425926,746.0,53811.72442438265,7440682.225737567,119.12825042782784,16472.162247599652,10.120765,1399.4235838360394,10.939206774240999,0.055983574043655206,0.0563169235023882
226,2022-02-21,492,549,2.2317073169999997,4.667691389,26.1,20.65295244,11.69508197,0.0045452290000000005,0.0095065,0.014638875,0.112877744,0.7849127909999999,0.0024896270000000003,0.016767362,0.041892038,0.125127207,0.06246817599999999,36,0.819105691,AAVE,8,0.016260163,29.0,0.004545228751676519,492.0,1373.0,79767.0,98044.0,327.0,43729.0,89621.0,83.0,9597.0,106692.0,99365.0,90366.0,84151.0,1979.0,22.0,14797.0,134.0,53243.0,424.0,4.0,59994.0,491.0,86159.0,2333.0,25.0,91437.0,17957.0,150.0,1645492483.0,1622605318.3410742,0.797003734982,0.6770456997059999,2072524595.3906398,1751667462.0783546,1760586310.0207374,2600395085.2719717,0.0,0.0,0.9367588796680001,65.93385255547,38.13490786064868,56.010065421784,32.395174881244486,0.0034916346294813307,129.532787211915,-70.2654436737314,-11.180154537250877,138.27251041161801,0.00358668459215037,0.0524476901655624,122.15311192796001,138.27251041161801,0.001728316736,13620100.250887264,10955526.906066783,7536805.626545453,12526599.274718763,13620100.250887264,8788941.97898421,13620100.250887264,13620100.250887264,13620100.250887264,7887001.49728076,10492635.466014111,13620100.250887264,78.291245467,15462213.866597457,15999053.568713542,15999997.081015548,14988142.074681936,15973379.821297415,15999951.816063369,13577512.528707463,15785967.954197533,15999998.746123932,15999960.509113593,15999604.725937618,15984909.663041221,15850545.98907523,15537274.135566952,11691337.313447855,14208303.152371814,15107420.163774466,7395074.100024562,15999969.75128259,15999780.746909117,15991029.78434523,15165803.599646028,15568482.99509044,11960253.540625582,15878781.190781476,14354708.719255842,13811007.406702003,15802224.06516766,15402372.812854828,16000000.0,13591819.862105079,685.0,0.007928240741,787.0,242667.45199727788,31433391.422820996,406.320255853348,52631.795241342596,45.927161,5949.073173060361,10.931597469639001,0.05614942661327819,0.050007261535225
227,2022-02-22,578,623,2.1557093430000003,4.989067104,29.0,25.52993885,13.45264848,0.003736065,0.008646563000000001,0.0047107170000000005,0.060842710999999994,0.791251105,0.002657891,0.014619726999999999,0.038974292,0.12475317,0.062278047,43,0.8252595159999999,AAVE,11,0.019031142,27.54545455,0.0037360647184758295,578.0,1373.0,79818.0,98104.0,327.0,43755.0,89683.0,84.0,9587.0,106760.0,99426.0,90428.0,84204.0,1973.0,21.0,14798.0,135.0,53276.0,418.0,4.0,60542.0,499.0,86497.0,2404.0,25.0,91681.0,18363.0,155.0,1645578753.0,1683011184.3167326,0.823841422626,0.699870324366,2152170406.610864,1832046637.9918153,1828313264.177818,2612360033.743541,0.0,0.0,0.9370795320149999,116.57732970084,39.703847098646676,99.03485223092501,33.72923912826061,0.003520982112499479,134.510650413179,-66.27273289325264,-14.799812718686036,129.532787211915,0.00349163462948134,0.0502284637174463,114.559583027524,129.532787211915,0.0017295473120000002,13620611.245571243,10957072.411632618,7679927.58570865,12512103.533415342,13620611.245571243,8890602.337835522,13620611.245571243,13620611.245571243,13620611.245571243,7992187.286384036,10600189.552192038,13620611.245571243,78.2006470838,15462601.141321123,15999052.645823594,15999997.07840771,14993272.51224659,15973359.368450068,15999951.82009236,13586607.597012252,15785719.30186967,15999998.7445161,15999960.51314258,15999604.080453396,15984896.769242696,15850440.067526268,15536938.267220285,11586672.821169456,14216702.925922496,15104876.019594466,7393624.241157427,15999971.133616706,15999801.724284153,15991408.396485073,15174171.612200899,15573999.974288115,11931860.180016767,15881742.600482272,14393449.530437484,13806440.96254005,15802223.609533025,15403239.540080985,16000000.0,13592330.856789054,744.0,0.008611111111,848.0,137247.95413532906,18461311.57862127,232.54013307668768,31279.124547312444,17.13652652,2305.0453280278907,10.906331142128,0.05597781800617143,0.04816118535263757
228,2022-02-23,512,549,2.14453125,4.61201203,25.8,21.78072542,12.03060109,0.004196734000000001,0.009025464,0.004462855,0.042209931,0.791812237,0.0029688270000000003,0.01576146,0.041328408999999997,0.11551417,0.063436502,45,0.787109375,AAVE,2,0.00390625,10.0,0.004196734344422701,512.0,1375.0,79888.0,98184.0,327.0,43799.0,89763.0,84.0,9607.0,106841.0,99506.0,90508.0,84281.0,1980.0,21.0,14818.0,134.0,53335.0,417.0,4.0,60324.0,495.0,86411.0,2364.0,25.0,91653.0,18160.0,153.0,1645665264.0,1643067258.61132,0.8132553892919999,0.6909098902099999,2108033730.4809601,1794544245.964528,1790902799.3690286,2592093158.233868,0.0,0.0,0.93685381392,237.38902127690102,39.282974546054724,201.676404223038,33.373274850787375,0.003531445243222784,131.75210815506,-63.497564831199924,-13.263881408794381,134.510650413179,0.0035209821124994704,0.0510238823073656,118.72119838161899,134.510650413179,0.001731400158,13621253.013260439,10957494.709430972,7601837.003294841,12470899.18802349,13621253.013260439,8880859.54528533,13621253.013260439,13621253.013260439,13621253.013260439,7993314.985859987,10598364.368309867,13621253.013260439,77.9431199251,15461514.353666864,15999051.703597108,15999997.0770504,14989661.02272112,15973333.321292603,15999951.818735046,13581920.542553434,15785582.113873282,15999998.743158795,15999960.51178527,15999603.926176388,15984889.296489704,15850294.27524482,15536511.322290074,11590181.195352271,14201881.475620823,15100025.701087859,7394615.770161898,15999970.320400303,15999789.31937816,15991193.40971958,15167307.501471553,15570005.499121573,11935005.990933826,15879920.605069589,14372224.472756676,13801753.908081235,15801914.325806811,15401799.85864375,16000000.0,13592972.624478253,652.0,0.007546296296,713.0,67399.9156066147,8880080.970644612,145.42183200281795,19159.632938142244,14.34,1889.3252309435604,10.850700891902001,0.05584369793602897,0.04784528507024823
229,2022-02-24,754,926,2.456233422,5.830616598,41.2,28.07054605,16.77365011,0.00326193,0.007743183000000001,0.012627298,0.09992751,0.7437846659999999,0.004028838,0.013582471,0.033812612,0.145875008,0.065585594,45,0.8488063659999999,AAVE,11,0.014588859,39.45454545,0.0032619301749676802,754.0,1373.0,79912.0,98220.0,330.0,43809.0,89799.0,83.0,9604.0,106885.0,99542.0,90544.0,84307.0,1973.0,20.0,14811.0,133.0,53352.0,418.0,4.0,59556.0,469.0,85982.0,2269.0,22.0,91405.0,17456.0,149.0,1645751251.0,1555488854.3455148,0.790673196674,0.671731573057,1995914121.3649921,1699178202.4907472,1695667107.560906,2524322475.7841907,0.0,0.0,0.9372729967389999,26.358811038612,36.975425154176726,22.393633270164,31.413181334244427,0.003258419066531518,124.744632585312,-65.94051723094577,-18.093668259510213,131.75210815506,0.00353144524322278,0.0508343649779538,116.48472989107799,131.75210815506,0.001732019821,13621387.141501594,10957940.613853682,7876272.743260907,12469385.031710505,13621387.141501594,8867624.516282763,13621387.141501594,13621387.141501594,13621387.141501594,8258583.042448347,10597546.816782448,13621387.141501594,77.9336564482,15461644.688696016,15999050.736891486,15999997.077172283,14996367.947826613,15973322.574062407,15999951.81550071,13577958.135228941,15785569.612697227,15999998.743280677,15999960.508550934,15999603.159470763,15984886.013437625,15850218.252938982,15536071.570873342,11582095.378953658,14202071.926246883,15104714.374480132,7658850.077747488,15999968.094426433,15999752.952639548,15990576.623649836,15150398.288100109,15562761.355904277,11773170.474894905,15874384.806006767,14345883.966289992,13812343.094050653,15801998.454148475,15402494.595088381,16000000.0,13593106.752719406,1248.0,0.014444444443999999,1438.0,607007.6520736087,75720946.53439519,553.8551464814669,69090.45675331476,100.7770125,12571.391397357896,10.758700414182998,0.05595376137410262,0.04867664180539418
230,2022-02-25,663,769,2.319758673,5.732218158999999,37.6,28.04837092,16.20858257,0.0035041670000000003,0.00865894,0.010701865,0.096697299,0.762767582,0.002522916,0.014918454,0.035884224,0.138564216,0.06641622700000001,47,0.834087481,AAVE,8,0.012066365,42.375,0.003504167179304908,663.0,1366.0,79977.0,98293.0,325.0,43830.0,89872.0,85.0,9604.0,106966.0,99615.0,90617.0,84377.0,1971.0,19.0,14817.0,134.0,53392.0,413.0,4.0,61300.0,498.0,87122.0,2469.0,24.0,92209.0,18918.0,154.0,1645837704.0,1760861373.4878309,0.8548932823469999,0.7263169093080001,2259659969.260384,1923731289.0672581,1919805990.8181953,2643207071.4787765,0.0,0.0,0.9373859921809999,52.786441577369004,41.782732222516024,44.847334622376,35.498588603927885,0.0035914345777020725,141.228748078774,-58.79889458254987,-3.8521191764657616,124.744632585312,0.00325841906653152,0.048088721427402004,111.30580159205799,124.744632585312,0.001734177506,13621872.46500291,10956178.260914104,8125595.015698,12468151.119669091,13621872.46500291,8862052.924963005,13621872.46500291,13621872.46500291,13621872.46500291,8519774.207615873,10594299.348218825,13621872.46500291,77.9259444979,15461133.544945395,15999049.71265789,15999997.077139677,14998175.874893608,15973286.658659028,15999951.818478929,13627367.968498105,15785403.176870212,15999998.743248073,15999960.511529153,15999602.797085693,15984871.193519007,15850137.951597497,15536123.023078877,11492922.358325837,14233102.064418796,15106352.776758362,7647520.064677978,15999973.57522878,15999833.35677803,15991849.845108176,15178168.278613005,15578072.676421732,11929181.180207249,15885324.525754858,14405636.358472032,13833230.35530404,15801946.395059232,15404040.960862443,16000000.0,13593592.076220728,1161.0,0.0134375,1327.0,303108.1376559328,42807582.81363609,316.76607718212426,44736.47651425571,90.2644470213084,12747.934848842206,10.763466827465999,0.05678659198341289,0.05384620757822454
231,2022-02-26,578,650,2.249134948,5.495251545,32.7,27.47544358,14.53892308,0.0038979809999999996,0.009523833,0.001174568,0.016122611999999998,0.765416568,0.001260769,0.015999578,0.038427491,0.133417058,0.06560743299999999,44,0.8235294120000001,AAVE,2,0.0034602079999999998,75.5,0.0038979808459218123,578.0,1359.0,79976.0,98304.0,326.0,43816.0,89879.0,84.0,9582.0,106984.0,99626.0,90626.0,84379.0,1959.0,19.0,14793.0,134.0,53385.0,411.0,4.0,60795.0,493.0,86782.0,2406.0,24.0,91940.0,18470.0,152.0,1645923256.0,1695148008.9919508,0.8346800278919999,0.709155424966,2175573013.44728,1852211132.9675567,1848396215.7227728,2606475464.5462317,0.0,0.0,0.937715058079,115.015001511381,40.36581814855745,97.718298687721,34.295344283629234,0.0034814446060840525,135.973313340455,-57.840030956851216,-5.392854837273019,141.228748078774,0.00359143457770208,0.050645216413458,125.132205344074,141.228748078774,0.0017348426639999998,13622096.486318102,10954989.320650952,8033044.973619403,12466769.892909626,13622096.486318102,8861633.755714074,13622096.486318102,13622096.486318102,13622096.486318102,8498914.440552887,10582018.245195866,13622096.486318102,77.9173118307,15461825.001029216,15999049.060619632,15999997.076750666,15003440.929265194,15973272.442832626,15999951.780663704,13624822.256945102,15785362.162100302,15999998.74285906,15999960.493813926,15999602.546472933,15984864.962758055,15850081.703759449,15536227.29792037,11499274.17679838,14245095.837692436,15107108.155298663,7656734.942167287,15999971.567535942,15999808.418044835,15991484.879697474,15177376.519353522,15574480.370210156,11929229.315977,15882215.500752885,14401548.091794988,13845410.799751034,15802251.274167545,15406329.182962853,16000000.0,13593816.097535918,844.0,0.009768518519,946.0,139112.28787330588,18915558.7085046,224.93411142858295,30585.036414235536,13.90416308,1890.5951232136258,10.750359069671,0.05683250934002606,0.054137838928338115
232,2022-02-27,576,682,2.368055556,5.081248087,30.0,24.055491399999998,12.6686217,0.0041183570000000004,0.008836953,0.012673624,0.094835678,0.754691222,0.005026328,0.015727988000000002,0.03861775,0.13070356800000002,0.06885029599999999,47,0.8003472220000001,AAVE,9,0.015625,31.55555556,0.004118357487922705,576.0,1369.0,80019.0,98351.0,322.0,43844.0,89925.0,84.0,9590.0,107036.0,99673.0,90674.0,84422.0,1965.0,19.0,14796.0,134.0,53417.0,408.0,4.0,60358.0,487.0,86532.0,2350.0,24.0,91800.0,18093.0,151.0,1646010217.0,1632871150.967532,0.817232603631,0.694341075475,2098021650.4418879,1786208963.3236327,1782531194.502338,2567227055.210537,0.0,0.0,0.937102489087,76.49673316383199,39.21874010212144,64.99352049743301,33.3212136425699,0.0034814050592946216,131.126353152618,-60.54478306578318,-12.017377901817689,135.973313340455,0.0034814446060840603,0.0489520420400617,120.738925471079,135.973313340455,0.001735907015,13622276.955038007,10954381.315074112,7708988.399553603,12452654.342236098,13622276.955038007,8857440.455214303,13622276.955038007,13622276.955038007,13622276.955038007,8474573.63642157,10583756.19349718,13622276.955038007,77.829089639,15462099.904328799,15999048.970269492,15999997.07675848,14993639.825396867,15973258.978906233,15999951.7651746,13621542.998563496,15785317.05761363,15999998.742866877,15999960.498824827,15999602.320309,15984857.74994039,15849983.791299993,15536083.51785925,11509111.514841475,14245341.750993505,15099467.860533403,7652181.422075997,15999970.164939875,15999786.279657902,15991127.365570663,15167916.48235435,15569707.613473136,11944552.63731891,15879270.155044572,14395400.206715107,13842504.399377769,15802163.4179127,15404639.105314147,16000000.0,13593996.566255819,1060.0,0.012268518518999998,1279.0,209159.25868014444,27426290.818832394,253.70979864535204,33268.04065545005,97.75,12817.601020668408,10.748928402901,0.056398411689857736,0.05399628606066848
233,2022-02-28,525,610,2.323809524,5.0310016719999995,29.4,21.90991658,12.65163934,0.004434751,0.009601148,0.020589112,0.12763371699999998,0.759564633,0.006049199999999999,0.017000898,0.040234498,0.147814271,0.068829373,35,0.84,AAVE,14,0.026666667,25.21428571,0.004434750999636495,525.0,1367.0,80081.0,98430.0,324.0,43891.0,90002.0,86.0,9605.0,107121.0,99752.0,90751.0,84490.0,1963.0,20.0,14815.0,136.0,53466.0,412.0,4.0,61831.0,518.0,87577.0,2527.0,26.0,92533.0,19396.0,162.0,1646096579.0,1807951512.0041134,0.864345206113,0.7346790740520001,2322160636.922208,1977069372.036219,1973797985.4202068,2686612502.155451,0.0,0.0,0.93726500655,31.507706143277,43.321376182290706,26.781027084,36.822450469046004,0.003361221527353848,145.135039807638,-59.350134493085115,-5.282086289746449,131.126353152618,0.0034814050592946104,0.0501538534871717,117.412741560801,131.126353152618,0.001736573817,13628014.732992096,10958559.45832131,7510583.186184091,12457029.773102162,13628014.732992096,8643736.050397154,13628014.732992096,13628014.732992096,13628014.732992096,8283042.174824494,10587096.083101792,13628014.732992096,77.8564360819,15461261.270014688,15999047.592330135,15999997.075175928,14996240.104792349,15973248.84754016,15999951.751740523,13615309.607962249,15785125.289681483,15999998.74128432,15999960.486090746,15999601.701475315,15984849.416585412,15849839.583198192,15535308.945476944,11421796.131122235,14245341.352687115,15104055.242003188,7434962.416015083,15999974.88448988,15999856.292720765,15992148.97470506,15190948.947223837,15581849.666876733,11937861.712032285,15888392.588182105,14459388.376212295,13814777.9570664,15801886.035080899,15404558.218332877,16000000.0,13599734.34420991,916.0,0.010601851851999999,1030.0,507812.27701065526,73701355.03874874,566.5325566584656,82223.72516294938,69.28904424000001,10056.268194005597,10.752600704907,0.05685293527757936,0.0570946077615413
